track_id,track_name_x,popularity,track_uri,artist_name,artist_popularity,artist_genres,album,track_name_y,danceability,energy,tempo,loudness,valence,speechiness,instrumentalness,liveness,acousticness
75ZvA4QfFiZvzhj2xkaWAh,I Fall Apart,84,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",Stoney (Deluxe),I Fall Apart,0.556,0.538,143.95,-5.408,0.291,0.0382,0.0,0.196,0.0689
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),90,spotify:track:1SC5rEoYDGUK4NfG82494W,Lil Nas X,89,"['lgbtq+ hip hop', 'pop']",MONTERO,MONTERO (Call Me By Your Name),0.593,0.503,178.781,-6.725,0.71,0.22,0.0,0.405,0.293
2iuZJX9X9P0GKaE93xcPjk,Sugar,85,spotify:track:2iuZJX9X9P0GKaE93xcPjk,Maroon 5,90,"['pop', 'pop rock']",V,Sugar,0.748,0.788,120.076,-7.055,0.884,0.0334,0.0,0.0863,0.0591
4MzXwWMhyBbmu6hOcLVD49,DÁKITI,88,spotify:track:4MzXwWMhyBbmu6hOcLVD49,Bad Bunny,100,"['latin', 'reggaeton', 'trap latino']",EL ÚLTIMO TOUR DEL MUNDO,DÁKITI,0.731,0.573,109.928,-10.059,0.145,0.0544,5.22e-05,0.113,0.401
4ZtFanR9U6ndgddUvNcjcG,good 4 u,96,spotify:track:4ZtFanR9U6ndgddUvNcjcG,Olivia Rodrigo,91,['pop'],SOUR,good 4 u,0.563,0.664,166.928,-5.044,0.688,0.154,0.0,0.0849,0.335
4G8gkOterJn0Ywt6uhqbhp,Radioactive,76,spotify:track:4G8gkOterJn0Ywt6uhqbhp,Imagine Dragons,92,"['modern rock', 'rock']",Night Visions,Radioactive,0.448,0.784,136.245,-3.686,0.236,0.0627,0.000108,0.668,0.106
43zdsphuZLzwA9k4DJhU0I,when the party's over,86,spotify:track:43zdsphuZLzwA9k4DJhU0I,Billie Eilish,92,"['art pop', 'electropop', 'pop']","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",when the party's over,0.367,0.111,82.642,-14.084,0.198,0.0972,3.97e-05,0.0897,0.978
4iLqG9SeJSnt0cSPICSjxv,Attention,2,spotify:track:4iLqG9SeJSnt0cSPICSjxv,Charlie Puth,85,"['dance pop', 'pop', 'viral pop']",Attention,Attention,0.774,0.626,100.041,-4.432,0.777,0.0432,3.12e-05,0.0848,0.0969
2YpeDb67231RjR0MgVLzsG,Old Town Road - Remix,84,spotify:track:2YpeDb67231RjR0MgVLzsG,Lil Nas X,89,"['lgbtq+ hip hop', 'pop']",7 EP,Old Town Road - Remix,0.878,0.619,136.041,-5.56,0.639,0.102,0.0,0.113,0.0533
3swc6WTsr7rl9DqQKQA55C,Psycho (feat. Ty Dolla $ign),82,spotify:track:3swc6WTsr7rl9DqQKQA55C,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",beerbongs & bentleys,Psycho (feat. Ty Dolla $ign),0.75,0.56,140.06,-8.094,0.459,0.105,0.0,0.111,0.546
7zsXy7vlHdItvUSH8EwQss,Cold Water,73,spotify:track:7zsXy7vlHdItvUSH8EwQss,Major Lazer,79,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",Cold Water,Cold Water,0.608,0.798,92.943,-5.092,0.501,0.0432,0.0,0.156,0.0736
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),78,spotify:track:7FGq80cy8juXBCD2nrqdWU,benny blanco,77,"['pop', 'pop rap']",FRIENDS KEEP SECRETS,Eastside (with Halsey & Khalid),0.632,0.686,89.949,-7.665,0.329,0.243,0.0,0.2,0.549
62vpWI1CHwFy7tMIcSStl8,No Role Modelz,57,spotify:track:62vpWI1CHwFy7tMIcSStl8,J. Cole,90,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",2014 Forest Hills Drive,No Role Modelz,0.692,0.521,100.45,-8.465,0.463,0.33,0.0,0.0565,0.301
4B0JvthVoAAuygILe3n4Bs,What Do You Mean?,82,spotify:track:4B0JvthVoAAuygILe3n4Bs,Justin Bieber,96,"['canadian pop', 'pop']",Purpose (Deluxe),What Do You Mean?,0.845,0.567,125.02,-8.118,0.793,0.0956,0.00142,0.0811,0.59
023OVLNzXhX0j7CxswUt6D,Cheerleader - Felix Jaehn Remix Radio Edit,71,spotify:track:023OVLNzXhX0j7CxswUt6D,OMI,69,['dance pop'],Me 4 U,Cheerleader - Felix Jaehn Remix Radio Edit,0.78,0.68,118.026,-6.081,0.594,0.0305,1.2e-05,0.138,0.141
6RsWqX8zABZLhZydXxEFOm,Can't Feel My Face,0,spotify:track:6RsWqX8zABZLhZydXxEFOm,The Weeknd,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",Beauty Behind The Madness,Can't Feel My Face,0.702,0.77,107.951,-5.416,0.593,0.0482,0.0,0.103,0.124
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),90,spotify:track:5nujrmhLynf4yMoMtj8AQF,Dua Lipa,94,"['dance pop', 'pop', 'uk pop']",Future Nostalgia,Levitating (feat. DaBaby),0.702,0.825,102.977,-3.787,0.915,0.0601,0.0,0.0674,0.00883
0KoiMHhqKLoL4xM54rcWYY,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",75,spotify:track:0KoiMHhqKLoL4xM54rcWYY,DJ Snake,82,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",Carte Blanche,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",0.842,0.801,95.881,-4.167,0.617,0.228,4.82e-06,0.0642,0.157
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,83,spotify:track:5ghIJDpPoe3CfHMGu71E6T,Nirvana,86,"['grunge', 'permanent wave', 'rock']",Nevermind (Remastered),Smells Like Teen Spirit,0.502,0.912,116.761,-4.556,0.72,0.0564,0.000173,0.106,2.55e-05
37FXw5QGFN7uwwsLy8uAc0,We Don't Talk Anymore (feat. Selena Gomez),73,spotify:track:37FXw5QGFN7uwwsLy8uAc0,Charlie Puth,85,"['dance pop', 'pop', 'viral pop']",Nine Track Mind,We Don't Talk Anymore (feat. Selena Gomez),0.728,0.563,100.017,-8.053,0.352,0.134,0.0,0.179,0.621
0azC730Exh71aQlOt9Zj3y,This Is What You Came For (feat. Rihanna),84,spotify:track:0azC730Exh71aQlOt9Zj3y,Calvin Harris,87,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",This Is What You Came For (feat. Rihanna),This Is What You Came For (feat. Rihanna),0.631,0.927,123.962,-2.787,0.465,0.0332,0.119,0.148,0.199
2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,80,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Scorpion,In My Feelings,0.835,0.626,91.03,-5.833,0.35,0.125,6e-05,0.396,0.0589
75JFxkI2RXiU7L9VXzMkle,The Scientist,88,spotify:track:75JFxkI2RXiU7L9VXzMkle,Coldplay,92,"['permanent wave', 'pop']",A Rush of Blood to the Head,The Scientist,0.557,0.442,146.277,-7.224,0.213,0.0243,1.46e-05,0.11,0.731
7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,77,spotify:track:7hQJA50XrCWABAu5v6QZ4i,Queen,88,"['classic rock', 'glam rock', 'rock']",Jazz (Deluxe Remastered Version),Don't Stop Me Now - Remastered 2011,0.563,0.865,156.271,-5.277,0.601,0.16,0.000191,0.77,0.0472
4kflIGfjdZJW4ot2ioixTB,Someone Like You,4,spotify:track:4kflIGfjdZJW4ot2ioixTB,Adele,91,"['british soul', 'pop', 'pop soul', 'uk pop']",21,Someone Like You,0.559,0.33,135.109,-8.251,0.285,0.0285,0.0,0.0975,0.892
76cy1WJvNGJTj78UqeA5zr,IDGAF,83,spotify:track:76cy1WJvNGJTj78UqeA5zr,Dua Lipa,94,"['dance pop', 'pop', 'uk pop']",Dua Lipa (Deluxe),IDGAF,0.836,0.544,97.028,-5.975,0.51,0.0943,0.0,0.0824,0.0403
2s1sdSqGcKxpPr5lCl7jAV,Chandelier,73,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,Sia,88,"['australian dance', 'australian pop', 'pop']",1000 Forms Of Fear (Deluxe Version),Chandelier,0.399,0.787,117.089,-2.88,0.572,0.0499,6.07e-05,0.0685,0.0197
57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,77,spotify:track:57JVGBtBLCfHw2muk5416J,Queen,88,"['classic rock', 'glam rock', 'rock']",The Game (Deluxe Remastered Version),Another One Bites The Dust - Remastered 2011,0.933,0.528,109.975,-6.472,0.756,0.162,0.329,0.163,0.112
4tCtwWceOPWzenK2HAIJSb,Work from Home (feat. Ty Dolla $ign),81,spotify:track:4tCtwWceOPWzenK2HAIJSb,Fifth Harmony,73,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",7/27 (Deluxe),Work from Home (feat. Ty Dolla $ign),0.803,0.585,105.017,-5.861,0.593,0.0432,3.94e-06,0.0644,0.103
7xQAfvXzm3AkraOtGPWIZg,Wow.,84,spotify:track:7xQAfvXzm3AkraOtGPWIZg,Post Malone,91,"['dfw rap', 'melodic rap', 'rap']",Hollywood's Bleeding,Wow.,0.829,0.539,99.96,-7.359,0.388,0.208,1.78e-06,0.103,0.136
2y5aJvzXhHPA94U5GFAcXe,I Don’t Wanna Live Forever (Fifty Shades Darker),70,spotify:track:2y5aJvzXhHPA94U5GFAcXe,ZAYN,81,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",Fifty Shades Darker (Original Motion Picture Soundtrack),I Don’t Wanna Live Forever (Fifty Shades Darker),0.734,0.442,117.967,-8.432,0.0973,0.0557,1.63e-05,0.213,0.0594
2Z8WuEywRWYTKe1NybPQEW,Ride,85,spotify:track:2Z8WuEywRWYTKe1NybPQEW,Twenty One Pilots,85,"['modern rock', 'rock']",Blurryface,Ride,0.645,0.713,74.989,-5.355,0.566,0.0393,0.0,0.113,0.00835
1JSTJqkT5qHq8MDJnJbRE1,Every Breath You Take,88,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,78,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'new wave', 'permanent wave', 'rock', 'soft rock']",Synchronicity (Remastered 2003),Every Breath You Take,0.82,0.452,117.401,-9.796,0.74,0.0348,0.00294,0.0714,0.543
4sPmO7WMQUAf45kwMOtONw,Hello,2,spotify:track:4sPmO7WMQUAf45kwMOtONw,Adele,91,"['british soul', 'pop', 'pop soul', 'uk pop']",25,Hello,0.481,0.451,157.966,-6.095,0.289,0.0347,0.0,0.0872,0.336
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,74,spotify:track:11IzgLRXV7Cgek3tEgGgjw,Queen,88,"['classic rock', 'glam rock', 'rock']",Hot Space (Deluxe Remastered Version),Under Pressure - Remastered 2011,0.671,0.711,113.809,-7.813,0.466,0.0478,0.0,0.104,0.422
3AJwUDP919kvQ9QcozQPxg,Yellow,91,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,92,"['permanent wave', 'pop']",Parachutes,Yellow,0.429,0.661,173.372,-7.227,0.285,0.0281,0.000121,0.234,0.00239
2gMXnyrvIjhVBUZwvLZDMP,Before You Go,87,spotify:track:2gMXnyrvIjhVBUZwvLZDMP,Lewis Capaldi,82,"['pop', 'uk pop']",Divinely Uninspired To A Hellish Extent (Extended Edition),Before You Go,0.459,0.575,111.881,-4.858,0.183,0.0573,0.0,0.0885,0.604
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,74,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,80,"['dance pop', 'pop', 'urban contemporary']",Merry Christmas,All I Want for Christmas Is You,0.336,0.627,150.273,-7.463,0.35,0.0384,0.0,0.0708,0.164
4ipnJyDU3Lq15qBAYNqlqK,Mi Gente,74,spotify:track:4ipnJyDU3Lq15qBAYNqlqK,J Balvin,93,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']",Mi Gente,Mi Gente,0.774,0.687,104.959,-4.818,0.308,0.0584,1.17e-05,0.128,0.0179
2hrUO4drrO63i7FYbCLBl2,Rockabye (feat. Sean Paul & Anne-Marie),77,spotify:track:2hrUO4drrO63i7FYbCLBl2,Clean Bandit,81,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",What Is Love? (Deluxe Edition),Rockabye (feat. Sean Paul & Anne-Marie),0.717,0.73,102.002,-4.729,0.792,0.0568,0.0,0.398,0.383
4m6D70k5xMmCDCB19u7Bi0,Work,0,spotify:track:4m6D70k5xMmCDCB19u7Bi0,Rihanna,92,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",ANTI (Deluxe),Work,0.725,0.534,91.974,-6.238,0.558,0.0946,0.0,0.0919,0.0752
7JJmb5XwzOO8jgpou264Ml,There's Nothing Holdin' Me Back,89,spotify:track:7JJmb5XwzOO8jgpou264Ml,Shawn Mendes,89,"['canadian pop', 'dance pop', 'pop', 'viral pop']",Illuminate (Deluxe),There's Nothing Holdin' Me Back,0.866,0.813,121.998,-4.063,0.969,0.0554,0.0,0.0779,0.38
1rqqCSm0Qe4I9rUvWncaom,High Hopes,85,spotify:track:1rqqCSm0Qe4I9rUvWncaom,Panic! At The Disco,82,"['modern rock', 'rock']",Pray for the Wicked,High Hopes,0.579,0.904,82.014,-2.729,0.681,0.0618,0.0,0.064,0.193
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),70,spotify:track:12GEpg2XOPyqk03JZEZnJs,Kygo,84,"['edm', 'pop', 'pop dance', 'tropical house']",It Ain't Me,It Ain’t Me (with Selena Gomez),0.64,0.533,99.968,-6.596,0.515,0.0706,0.0,0.0864,0.119
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),92,spotify:track:4iJyoBOLtHqaGxP12qzhQI,Justin Bieber,96,"['canadian pop', 'pop']",Justice,Peaches (feat. Daniel Caesar & Giveon),0.677,0.696,90.03,-6.181,0.464,0.119,0.0,0.42,0.321
1jYiIOC5d6soxkJP81fxq2,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",70,spotify:track:1jYiIOC5d6soxkJP81fxq2,DJ Khaled,82,"['dance pop', 'dirty south rap', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Grateful,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",0.599,0.667,80.984,-4.267,0.817,0.0367,0.0,0.134,0.0533
3ERa3mEeOnrh2Mc47qM6T1,Halo,70,spotify:track:3ERa3mEeOnrh2Mc47qM6T1,Beyoncé,87,"['dance pop', 'pop', 'r&b']",I AM...SASHA FIERCE,Halo,0.508,0.72,79.983,-5.908,0.472,0.0628,0.0,0.0563,0.272
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,87,spotify:track:3dPQuX8Gs42Y7b454ybpMR,The White Stripes,75,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",Elephant,Seven Nation Army,0.743,0.446,123.596,-7.807,0.278,0.0683,0.118,0.337,0.0039
09IStsImFySgyp0pIQdqAc,The Middle,85,spotify:track:09IStsImFySgyp0pIQdqAc,Zedd,80,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house']",The Middle,The Middle,0.753,0.657,107.01,-3.061,0.437,0.0449,0.0,0.112,0.171
6ifUES3keWjwXgae8pXI3o,Me Rehúso,81,spotify:track:6ifUES3keWjwXgae8pXI3o,Danny Ocean,83,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']",54+1,Me Rehúso,0.744,0.804,104.823,-6.327,0.426,0.0677,0.0,0.0494,0.0231
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,81,spotify:track:23L5CiUhw2jV1OIMwthR3S,Martin Garrix,82,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",In the Name of Love,In the Name of Love,0.501,0.519,133.99,-5.88,0.168,0.0409,0.0,0.454,0.109
40MkEbKzuSW9ET6HBngqnK,Light It Up (feat. Nyla & Fuse ODG) [Remix],0,spotify:track:40MkEbKzuSW9ET6HBngqnK,Major Lazer,79,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap', 'tropical house']",Peace Is The Mission (Extended),Light It Up (feat. Nyla & Fuse ODG) [Remix],0.747,0.877,107.991,-3.782,0.752,0.0664,0.000833,0.233,0.0375
1pKeFVVUOPjFsOABub0OaV,Side To Side,6,spotify:track:1pKeFVVUOPjFsOABub0OaV,Ariana Grande,93,"['dance pop', 'pop']",Dangerous Woman,Side To Side,0.65,0.736,159.173,-5.84,0.613,0.229,0.0,0.235,0.0528
7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",82,spotify:track:7vRriwrloYVaoAe3a9wJHe,Garrett Nash,70,"['electropop', 'pop', 'pop rap']",us,"i hate u, i love u (feat. olivia o'brien)",0.492,0.275,92.6,-13.4,0.18,0.3,0.0,0.101,0.687
42ftjU4cTN5UTRksyqBKZJ,Cake By The Ocean,0,spotify:track:42ftjU4cTN5UTRksyqBKZJ,DNCE,75,"['dance pop', 'pop', 'post-teen pop']",SWAAY,Cake By The Ocean,0.771,0.76,119.0,-5.459,0.881,0.0514,0.0,0.053,0.147
5qrSlOut2rNAWv3ubArkNy,Be Alright,79,spotify:track:5qrSlOut2rNAWv3ubArkNy,Dean Lewis,78,"['australian pop', 'pop', 'pop rock']",A Place We Knew,Be Alright,0.551,0.537,126.421,-7.595,0.493,0.034,0.0,0.0802,0.705
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,82,spotify:track:5tz69p7tJuGPeMGwNTxYuV,Logic,82,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",Everybody,1-800-273-8255,0.62,0.574,100.023,-7.788,0.357,0.0479,0.0,0.19,0.569
1ip2IGDWMrUmlaepEbWlL8,"Love Me Like You Do - From ""Fifty Shades Of Grey""",66,spotify:track:1ip2IGDWMrUmlaepEbWlL8,Ellie Goulding,81,"['dance pop', 'edm', 'electropop', 'indietronica', 'metropopolis', 'pop', 'uk pop']",Fifty Shades Of Grey (Original Motion Picture Soundtrack),"Love Me Like You Do - From ""Fifty Shades Of Grey""",0.258,0.659,189.558,-5.903,0.272,0.0596,0.0,0.111,0.253
5YEOzOojehCqxGQCcQiyR4,Panda,75,spotify:track:5YEOzOojehCqxGQCcQiyR4,Desiigner,69,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",New English,Panda,0.576,0.766,144.833,-4.943,0.236,0.449,1.68e-06,0.366,0.028
7vGuf3Y35N4wmASOKLUVVU,Silence,85,spotify:track:7vGuf3Y35N4wmASOKLUVVU,Marshmello,86,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",Silence,Silence,0.52,0.761,141.971,-3.093,0.286,0.0853,4.96e-06,0.17,0.256
0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,82,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Views,Hotline Bling,0.891,0.628,134.966,-7.863,0.552,0.0551,0.00019,0.0504,0.00258
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",82,spotify:track:40YcuQysJ0KlGQTeGUosTC,G-Eazy,81,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",When It's Dark Out,"Me, Myself & I",0.756,0.674,111.995,-6.518,0.389,0.0959,0.0,0.158,0.0184
5GXAXm5YOmYT0kL5jHvYBt,I Feel It Coming,77,spotify:track:5GXAXm5YOmYT0kL5jHvYBt,The Weeknd,97,"['canadian contemporary r&b', 'canadian pop', 'pop']",Starboy,I Feel It Coming,0.773,0.819,92.99,-5.946,0.585,0.118,0.0,0.0679,0.426
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,87,spotify:track:40riOy7x9W7GXjyGp4pjAv,Eagles,79,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Hotel California (2013 Remaster),Hotel California - 2013 Remaster,0.579,0.508,147.125,-9.484,0.609,0.027,0.000494,0.0575,0.00574
66hayvUbTotekKU3H4ta1f,Where Are Ü Now (with Justin Bieber),79,spotify:track:66hayvUbTotekKU3H4ta1f,Jack Ü,65,"['edm', 'electro house', 'pop dance']",Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),0.432,0.781,139.432,-4.038,0.197,0.0567,4.21e-06,0.0789,0.041
1rIKgCH4H52lrvDcz50hS8,Lush Life,82,spotify:track:1rIKgCH4H52lrvDcz50hS8,Zara Larsson,79,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",So Good,Lush Life,0.694,0.712,98.023,-3.923,0.799,0.046,0.0,0.211,0.132
6uBhi9gBXWjanegOb2Phh0,Stay,80,spotify:track:6uBhi9gBXWjanegOb2Phh0,Zedd,80,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'tropical house']",Stay,Stay,0.69,0.622,102.04,-5.025,0.544,0.0622,0.0,0.116,0.253
3rOSwuTsUlJp0Pu0MkN8r8,Mask Off,49,spotify:track:3rOSwuTsUlJp0Pu0MkN8r8,Future,91,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",FUTURE,Mask Off,0.833,0.434,150.062,-8.795,0.281,0.431,0.0219,0.165,0.0102
4Ce37cRWvM1vIGGynKcs22,Starving,81,spotify:track:4Ce37cRWvM1vIGGynKcs22,Hailee Steinfeld,76,"['dance pop', 'pop', 'post-teen pop']",Starving,Starving,0.728,0.616,99.962,-4.238,0.508,0.0645,0.0,0.105,0.378
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,87,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,83,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",Rumours (Super Deluxe),Dreams - 2004 Remaster,0.828,0.492,120.151,-9.744,0.789,0.0276,0.00428,0.128,0.0644
7fJtPlEZKxu6gvkfBFc5tW,Too Good,1,spotify:track:7fJtPlEZKxu6gvkfBFc5tW,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Views,Too Good,0.793,0.653,117.993,-7.839,0.393,0.103,4.91e-05,0.1,0.0484
6b8Be6ljOzmkOmFslEb23P,24K Magic,83,spotify:track:6b8Be6ljOzmkOmFslEb23P,Bruno Mars,92,"['dance pop', 'pop']",24K Magic,24K Magic,0.818,0.803,106.97,-4.282,0.632,0.0797,0.0,0.153,0.034
2mCF8L0brIs88eH6Kf2h9p,Fast Car,72,spotify:track:2mCF8L0brIs88eH6Kf2h9p,Jonas Blue,80,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",Fast Car,Fast Car,0.644,0.57,113.945,-6.994,0.527,0.052,0.0,0.299,0.484
0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,82,spotify:track:0PDUDa38GO8lMxLCRc4lL1,ZAYN,81,"['dance pop', 'electropop', 'pop', 'post-teen pop', 'uk pop']",Mind Of Mine (Deluxe Edition),PILLOWTALK,0.584,0.7,124.944,-4.275,0.438,0.0456,0.0,0.0939,0.117
0am001WwFBVGDGLwRh3ixi,Rather Be (feat. Jess Glynne),65,spotify:track:0am001WwFBVGDGLwRh3ixi,Clean Bandit,81,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance', 'uk funky']",New Eyes,Rather Be (feat. Jess Glynne),0.799,0.586,120.97,-6.735,0.549,0.0377,2.03e-06,0.193,0.162
3vv9phIu6Y1vX3jcqaGz5Z,Roses,78,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,The Chainsmokers,85,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",Roses,Roses,0.713,0.802,100.001,-7.055,0.343,0.0561,0.00377,0.309,0.0435
5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),81,spotify:track:5tf1VVWniHgryyumXyJM7w,Robin Schulz,83,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",Sugar,Sugar (feat. Francesco Yates),0.636,0.815,123.063,-5.098,0.636,0.0581,0.0,0.163,0.0185
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),86,spotify:track:4Oun2ylbjFKMPTiaSbbCih,Cardi B,86,"['dance pop', 'pop', 'pop rap', 'rap']",WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),0.935,0.454,133.073,-7.509,0.357,0.375,0.0,0.0824,0.0194
72jbDTw1piOOj770jWNeaG,Paris,78,spotify:track:72jbDTw1piOOj770jWNeaG,The Chainsmokers,85,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",Memories...Do Not Open,Paris,0.653,0.658,99.99,-6.428,0.219,0.0304,1.66e-06,0.0939,0.0215
2d8JP84HNLKhmd6IYOoupQ,Trap Queen,79,spotify:track:2d8JP84HNLKhmd6IYOoupQ,Fetty Wap,75,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Fetty Wap (Deluxe),Trap Queen,0.746,0.873,148.075,-3.803,0.817,0.128,0.0,0.354,0.0244
1Tt4sE4pXi57mTD1GCzsqm,Needed Me,0,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,Rihanna,92,"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",ANTI,Needed Me,0.671,0.314,110.898,-8.091,0.296,0.244,0.0,0.0825,0.11
6kex4EBAj0WHXDKZMEJaaF,Swalla (feat. Nicki Minaj & Ty Dolla $ign),80,spotify:track:6kex4EBAj0WHXDKZMEJaaF,Jason Derulo,85,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",Swalla (feat. Nicki Minaj & Ty Dolla $ign),Swalla (feat. Nicki Minaj & Ty Dolla $ign),0.696,0.817,98.064,-3.862,0.782,0.109,0.0,0.187,0.075
66qlqxhEMpSHOzjRK4il0b,Castle on the Hill,62,spotify:track:66qlqxhEMpSHOzjRK4il0b,Ed Sheeran,96,"['pop', 'uk pop']",Castle on the Hill,Castle on the Hill,0.461,0.834,135.007,-4.868,0.471,0.0989,1.14e-05,0.14,0.0232
2sNvitW3TxiTeC9xT9f2ZZ,Firestone,22,spotify:track:2sNvitW3TxiTeC9xT9f2ZZ,Kygo,84,"['edm', 'pop', 'pop dance', 'tropical house']",Firestone,Firestone,0.486,0.652,113.055,-7.226,0.391,0.052,6.63e-05,0.077,0.408
6NMNgWgEAzde5M8U3lc6FN,Fake Love,0,spotify:track:6NMNgWgEAzde5M8U3lc6FN,Drake,98,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",Fake Love,Fake Love,0.924,0.543,133.907,-7.474,0.736,0.298,0.0,0.103,0.182
